;№ КП;дата выдачи;Партнер (для КП);Конечный заказчик;Дистрибьютор;Sale;Presale
5135;5203;2022-10-06;AT-Consulting;Федеральное агентство по управлению государственным имуществом;;Турков;Тугаев
5136;5204;2022-10-06;MTU-S;ММТС9;;Кононов;Тугаев
5137;5205;2022-10-06;specps;РУТ МИИТ;Марвел;Турков;Курышев
5138;5206;2022-10-06;Galex;УФСБ России по Краснодарскому краю;;Турков;Курышев
5139;5207;2022-10-06;Mimir;ООО «Мимир инжиниринг»;;Кононов;Тугаев
5140;5208;2022-10-06;Rubitech;ПАО ВТБ;МЕРЛИОН;Никитин;Петров
5141;5209;2022-10-06;Matller;Матллер Индастри;;Дьяков;Тугаев
5142;5210;2022-10-06;Kvarta;Кварта Сервис;;Дьяков;Тугаев
5143;5211;2022-10-06;tel-int;ФГБОУ ДПО ИРПО;;Турков;Петров
5144;5212;2022-10-07;Ixcellerate;Ixcellerate;;Никитин;Петров
5145;5213;2022-10-07;Nept;Росатом;;Дьяков;Тугаев
5146;5214;2022-10-07;C-Lan;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ СИСТЕМНОГО ПРОГРАММИРОВАНИЯ ИМ. В.П. ИВАННИКОВА РОССИЙСКОЙ АКАДЕМИИ НАУК;Марвел;Турков;Курышев
5147;5215;2022-10-07;Imba IT;Лужники;;Турков;Епихин
5148;5216;2022-10-10;Talmer;ЛГОК;;Попова;Тугаев
5149;5217;2022-10-10;Inline telecom;Ростелеком, г. Архангельск;;Турков;Тугаев
5150;5218;2022-10-10;Digi Data;ФГУП НИИ Квант;Марвел;Турков;Епихин
5151;5219;2022-10-10;Ixcellerate;Ixcellerate;;Никитин;Петров
5152;5220;2022-10-10;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5153;5221;2022-10-10;Dataspace;Dataspace;;Турков;Юль
5154;5222;2022-10-10;Ritm IT;ООО «АИ-ПРО»;Марвел;Турков;Юль
5155;5223;2022-10-10;Talmer;Мегафон;;Попова;Тугаев
5156;5224;2022-10-10;DCOA;"АО ""Данные – Центр обработки и автоматизации""";;Дьяков;Тугаев
5157;5225;2022-10-10;5 element;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ОПЕРАТОР ""ЭЛЕКТРОННОГО ПРАВИТЕЛЬСТВА""";Марвел;Турков;Петров
5158;5226;2022-10-10;Wizard;АО Астра;Марвел;Турков;Епихин
5159;5227;2022-10-10;Croc;Норильский Никель.;;Никитин;Курышев
5160;5228;2022-10-10;Jet;РОСТЕЛЕКОМ;;Никитин;Петров
5161;5229;2022-10-10;GK VBK;"ФГБОУ ВО ""ПГУ им. Шолом-Алейхема""";;Никитин;Курышев
5162;5230;2022-10-11;PPIK;НОВАТЭК;;Кононов;Тугаев
5163;5231;2022-10-11;Talmer;Уральская Сталь;;Попова;Тугаев
5164;5232;2022-10-11;Skala-R;Скала-Р;Марвел;Никитин;Епихин
5165;5233;2022-10-11;Katarsis;ПКБ Северное;Марвел;Турков;Петров
5166;5234;2022-10-11;Merlion;ГазпромНефть Шельф;;Кононов;Тугаев
5167;5235;2022-10-11;Skala-R;ГНИВЦ;Марвел;Никитин;Епихин
5168;5236;2022-10-11;Skala-R;ГАЗПРОМ;Марвел;Никитин;Епихин
5169;5237;2022-10-11;T-logic+Lanit;ПАО “Промсвязьбанк”;;Никитин;Петров
5170;5238;2022-10-11;Arctic; Авиастар СП;Марвел;Турков;Курышев
5171;5239;2022-10-12;IXCELLERATE;IXCELLERATE;;Никитин;Петров
5172;5240;2022-10-12;Optivera;АО «СО ЕЭС» Тюменское РДУ;Марвел;Турков;Епихин
5173;5241;2022-10-12;VBK;АЭРОВОКЗАЛ ЮЖНО-САХАЛИНСК;Марвел;Филипчук;Епихин
5174;5242;2022-10-13;DataRK;МИР ТЕЛЕКОМ;;Никитин;Епихин
5175;5243;2022-10-13;Impuls Telekom;Impuls Telekom;;Филипчук;Епихин
5176;5244;2022-10-13;Marvel;СБ;Марвел;Нугманов;Епихин
5177;5245;2022-10-13;Stalker-Ast;Сталкер-Астрахань;;Дьяков;Тугаев
5178;5246;2022-10-13;Wizard;БМВ Рулсанд Трейдинг;;Турков;Епихин
5179;5247;2022-10-13;AT-Consulting;ФГБВОУ ВО «Академия гражданской защиты МЧС России»;;Турков;Тугаев
5180;5248;2022-10-13;Black;Газпромнефть ИТО;;Филипчук;Епихин
5181;5249;2022-10-13;Merlion;МБОУ СОШ № 199 Новосибирск;Мерлион;Никитин;Епихин
5182;5250;2022-10-13;Merlion;Облачные технологии;Мерлион;Нугманов;Епихин
5183;5251;2022-10-13;Softline;Центральная лаборатория комбината (ЦЛК);;Никитин;Петров
5184;5252;2022-10-13;Marvel;Яндекс;Марвел;Марьин;Епихин
5185;5253;2022-10-13;Servionica;ПД ИНЖИНИРИНГ ИНН 9703064251;;Кононов;Тугаев
5186;5254;2022-10-13;Hiref;ПФР;;Никитин;Епихин
5187;5255;2022-10-14;ittechnogroup.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ""ДЕЛЬТА""";;Турков;Курышев
5188;5256;2022-10-14;Logicsystems;"АО ""Русатом Энерджи Проджектс""";Марвел;Филипчук;Епихин
5189;5257;2022-10-14;rks-it;Ульяновский государственный университет;Мерлион;Филипчук;Петров
5190;5258;2022-10-14;prfsnab;АО Эврика ИНН 7827008143;Марвел;Турков;Курышев
5191;5259;2022-10-14;result;ООО «Комплекс Парадная»;Марвел;Филипчук;Епихин
5192;5260;2022-10-14;A-Systems;Научно-исследовательский институт дальней радиосвязи;Марвел;Филипчук;Юль
5193;5261;2022-10-14;С-lan;ООО Специальные Проекты и Системы;Марвел;Филипчук;Юль
5194;5262;2022-10-14;result;ООО «Комплекс Парадная»;Марвел;Филипчук;Епихин
5195;5263;2022-10-14;result;ООО «Комплекс Парадная»;Марвел;Филипчук;Епихин
5196;5264;2022-10-14;RTRS;РТРС;;Попова;Тугаев
5197;5265;2022-10-14;Aveon;Авеон;;Попова;Тугаев
5198;5266;2022-10-14;Jet;Самотлорнефтегаз;Марвел;Никитин;Епихин
5199;5267;2022-10-14;Marvel;СМАРТ ТЕХНОЛОДЖИС;Марвел;Никитин;Епихин
5200;5268;2022-10-14;Marvel;ДАТАПРО;Марвел;Никитин;Епихин
5201;5269;2022-10-14;Technoit;АО «СМАРТС»;Марвел;Филипчук;Епихин
5202;5270;2022-10-14;Imba IT;Приморская ГРЭС;;Турков;Тугаев
5203;5271;2022-10-14;techelectro;Маломырский рудник;Марвел;Турков;Епихин
5204;5272;2022-10-17;Softline;Россельхозбанк;;Никитин;Епихин
5205;5273;2022-10-17; RusHightechExport;Arab Development Holding;;Филипчук;Петров
5206;5274;2022-10-17;Talmer;Мегафон;;Попова;Тугаев
5207;5275;2022-10-17;Croc;KazMinerals;;Никитин;Епихин
5208;5276;2022-10-17;Marvel;Многовершинное (Русдрагмет);Марвел;Турков;Курышев
5209;5277;2022-10-17;Network technologies;АО «СМАРТС»;;Черкашин;Тугаев
5210;5278;2022-10-17;T1-Integration;НИПИИ Краснодар;;Никитин;Епихин
5211;5279;2022-10-17;Jet;Газпромнефть НТЦ;;Филипчук;Петров
5212;5280;2022-10-17;Croc;ТольяттиАзот;;Никитин;Петров
5213;5281;2022-10-18;GK Anten;"ООО ""Газпромнефть-Снабжение"",";;Филипчук;Курышев
5214;5282;2022-10-18;Marvel;ВалентаФарм;Марвел;Никитин;Петров
5215;5283;2022-10-18;Tegrus;ООО ВСЕИНСТРУМЕНТЫ.РУ;Мерлион;Филипчук;Петров
5216;5284;2022-10-18;Datahouse;Datahouse;;Черкашин;Тугаев
5217;5285;2022-10-18;RIT;Рит;;Попова;Тугаев
5218;5286;2022-10-18;RIT;Рит;;Попова;Тугаев
5219;5287;2022-10-18;Nolten;Нолтен;;Попова;Тугаев
5220;5288;2022-10-19;Stacktelecom;Стек Телеком;;Турков;Епихин
5221;5289;2022-10-19;ivihd;МВД СЗФО;Марвел;Турков;Петров
5222;5290;2022-10-20;RTRS;РТРС;;Попова;Тугаев
5223;5291;2022-10-20;Abitech;ЕвросибЭнерго Инжиниринг;;Турков;Епихин
5224;5292;2022-10-20;Marvel;НИПИГАЗ;Марвел;Филипчук;Епихин
5225;5293;2022-10-20;Marvel;ГОСФИЛЬМОФОНД;Марвел;Никитин;Епихин
5226;5294;2022-10-20;CS IT;Ленгипротранс;Марвел;Турков;Епихин
5227;5295;2022-10-20;DS Consulting;Гознак;;Филипчук;Епихин
5228;5296;2022-10-20;RTRS;РТРС;;Попова;Тугаев
5229;5297;2022-10-20;Dclogic;АО НПК «НИИДАР»;;Кононов;Тугаев
5230;5298;2022-10-20;AtomData;АТОМДАТА;;Никитин;Петров
5231;5299;2022-10-20;Marvel;Яндекс;;Филипчук;Епихин
5232;5300;2022-10-21;Network technologies;"ПАО ""Т Плюс""";;Черкашин;Тугаев
5233;5301;2022-10-21;Ittechnogroup;ФКП НПЦ Дельта;;Турков;Епихин
5234;5302;2022-10-21;Anydata;Аэрофлот;;Кононов;Тугаев
5235;5303;2022-10-21;STI;"ФГБУ
«УЗС» ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ ОБЪЕКТОВ ФЕДЕРАЛЬНЫХ ГОСУДАРСТВЕННЫХ ОРГАНОВ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ";;Турков;Курышев
5236;5304;2022-10-21;;Ростелеком Санкт-Петербург;;Турков;Петров
5237;5305;2022-10-21;Marvel;БКС;Марвел;Турков;Епихин
5238;5306;2022-10-21;OCS;;OCS;Кононов;Тугаев
5239;5307;2022-10-21;Marvel;НИЦ «Курчатовский институт» - ИФВЭ;Марвел;Турков;Петров
5240;5308;2022-10-21;Marvel;ПАО Вымпелком;Марвел;Никитин;Епихин
5241;5309;2022-10-24;Sonet;Росатом;Марвел;Турков;Епихин
5242;5310;2022-10-24;Softline;"ООО УК ""Продимекс Агро""";;Филипчук;Курышев
5243;5311;2022-10-24;Stacktelecom;Стек Телеком;;Турков;Епихин
5244;5312;2022-10-24;ITER;Многовершинное;;Филипчук;Епихин
5245;5313;2022-10-24;Alias;"АО ""Копейский машзавод""";;Дьяков;Тугаев
5246;5314;2022-10-24;M-Invest;Газпром;;Попова;Тугаев
5247;5315;2022-10-24;Sinto;ТЕНЗОР ИНН 7605016030;Марвел;Никитин;Епихин
5248;5316;2022-10-24;Croc;Межгосударственный Банк;Марвел;Никитин;Епихин
5249;5317;2022-10-25;Archnuvo;;Мерлион;Филипчук;Курышев
5250;5318;2022-10-25;Marvel;ПАО Сбербанк;Марвел;Филипчук;Епихин
5251;5319;2022-10-25;Marvel;Интеграция и Сервис;Марвел;Турков;Епихин
5252;5320;2022-10-25;Legion;нет данных;Марвел;Никитин;Епихин
5253;5321;2022-10-25;Marvel;ГБУ СО МФЦ;Марвел;Филипчук;Петров
5254;5322;2022-10-25;Icore; Газпромнефть Оренбург;Марвел;Филипчук;Курышев
5255;5323;2022-10-25;Marvel;ООО «Облачные технологии»;Марвел;Филипчук;Курышев
5256;5324;2022-10-25;NPO Enginiring;Ростелком;;Филипчук;Петров
5257;5325;2022-10-25;Abitech;АстраЗенека;;Турков;Епихин
5258;5326;2022-10-26;Vkorpe;КОНСТИТУЦИОННЫЙ СУД РОССИЙСКОЙ ФЕДЕРАЦИИ;Марвел;Филипчук;Епихин
5259;5327;2022-10-26;Merlion;Луис+;;Кононов;Тугаев
5260;5328;2022-10-26;Specps;ФСБ;;Кононов;Тугаев
5261;5329;2022-10-26;Specps;ФСБ;;Кононов;Тугаев
5262;5330;2022-10-26;AMD Tech;Промсвязьбанк;;Филипчук;Курышев
5263;5331;2022-10-26;Marvel;Брокеркредитсервис;Марвел;Филипчук;Епихин
5264;5332;2022-10-26;Spectr-RS;ПАО Газпром;Марвел;Филипчук;Епихин
5265;5333;2022-10-26;kv-projects;Казаньэлектрощит;;Турков;Епихин
5266;5334;2022-10-26;Marvel;АО «Петропавловск-Камчатский морской торговый порт»;Марвел;Турков;Епихин
5267;5335;2022-10-26;alikor;Маломырский рудник;Марвел;Турков;Епихин
5268;5336;2022-10-26;T1-Integration;Т1-клауд;Марвел;Никитин;Епихин
5269;5337;2022-10-26;Tempesto;ООО Технологии Вокруг;;Попова;Тугаев
5270;5338;2022-10-26;Vybos;ФГУП КВАНТ Ленинградская область, Ломоносовский район, Лаголовское сельское поселение, СНТ Городское, Красносельская ул., д.27.;;Филипчук;Епихин
5271;5339;2022-10-26;Marvel;ДАТАПРО;Марвел;Никитин;Епихин
5272;5340;2022-10-27;Marvel;Яндекс;Марвел;Филипчук;Епихин
5273;5341;2022-10-27;Telecom Integratsiya;Казанский завод силикатных стеновых материалов;;Турков;Петров
5274;5342;2022-10-27;Inline telecom;Сбер;;Турков;Епихин
5275;5343;2022-10-27;Logicsystems;"ООО ""ОФИС51""";Марвел;Филипчук;Епихин
5276;5344;2022-10-27;Marvel;Управление Информационно-Коммуникационных Технологий Архангельской Области;Марвел;Турков;Епихин
5277;5345;2022-10-27;Ixcellerate;Ixcellerate;;Никитин;Петров
5278;5346;2022-10-27;Talmer;МФИ Софт;;Попова;Тугаев
5279;5347;2022-10-27;Croc;"ФГБУ ""ЦЕНТР ГЕОДЕЗИИ, КАРТОГРАФИИ И ИПД""";Марвел;Никитин;Епихин
5280;5348;2022-10-27;Tegrus;Газпромнефть-логистка;Мерлион;Никитин;Курышев
5281;5349;2022-10-28;DataPro;ДАТАПРО;;Никитин;Курышев
5282;5350;2022-10-28;Neva-Svyaz;ООО Нева-Связь;;Дьяков;Тугаев
