;№ КП;дата выдачи;Партнер (для КП);Конечный заказчик;Дистрибьютор;Sale;Presale
5345;5413;2022-11-09;Anydata;Аэрофлот;;Кононов;Тугаев
5346;5414;2022-11-10;Electroindustry;Тулаточмаш;;Попова;Тугаев
5347;5415;2022-11-10;Sitronics;"КБ ""Кубань Кредит""";;Филипчук;Епихин
5348;5416;2022-11-10;Marvel;Авито;Марвел;Турков;Петров
5349;5417;2022-11-10;Inart;Метрополитен ПУОТБ;;Филипчук;Епихин
5350;5418;2022-11-10;Marvel;Газпромнефть ИТО;Марвел;Филипчук;Епихин
5351;5419;2022-11-10;IBS Platformix;Якобс;Марвел;Турков;Епихин
5352;5420;2022-11-10;IBS Platformix;Якобс;Марвел;Турков;Епихин
5353;5421;2022-11-10;ametist;Биокад;Марвел;Турков;Епихин
5354;5422;2022-11-10;test-komplekt;3Д технологии;Марвел;Турков;Епихин
5355;5423;2022-11-10;Electroindustry;Тулаточмаш;;Попова;Тугаев
5356;5424;2022-11-10;DATARK;ГПН Развитие ( Газпромнефть);;Никитин;Курышев
5357;5425;2022-11-10;;;;Марьин;Курышев
5358;5426;2022-11-10;Nornikel;Норникель;;Кононов;Тугаев
5359;5427;2022-11-10;Sun;Цитадель;;Попова;Тугаев
5360;5428;2022-11-10;R&M;R&M;;Кононов;Тугаев
5361;5429;2022-11-11;DATARK;"ООО ""НОВАТЭК НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР""";;Никитин;Епихин
5362;5430;2022-11-11;Merlion;ООО ГК РУСЭНЕРГО;;Дьяков;Тугаев
5363;5431;2022-11-11;dialog-digital;ДИТ Екатеринбурга;Марвел;Турков;Курышев
5364;5432;2022-11-11;ISE;РЖД;;Попова;Тугаев
5365;5433;2022-11-11;LLC Group;БелГУ;;Кононов;Тугаев
5366;5434;2022-11-11;engicom;Сибинтек - Восток Ойл;;Никитин;Петров
5367;5435;2022-11-14;Talmer;Иннополис;;Попова;Тугаев
5368;5436;2022-11-14;Arman;Виз Сталь;Марвел;Турков;Епихин
5369;5437;2022-11-14;T1-Integration;"АО ""ТВЭЛ""";Мерлион;Никитин;Курышев
5370;5438;2022-11-14;NTC Sphere;ФТС;;Турков;Курышев
5371;5439;2022-11-14;Softline;ПАО КАМАЗ;;Никитин;Епихин
5372;5440;2022-11-14;Talmer;Мегафон;;Попова;Тугаев
5373;5441;2022-11-14;Marvel;Марвел;;Филипчук;Курышев
5374;5442;2022-11-14;Croc;Ульяновский филиал ЭнергосбыТ Плюс;;Никитин;Епихин
5375;5443;2022-11-14;Softline;"ООО ""Белэнергомаш-Бзэм""";Марвел;Филипчук;Епихин
5376;5444;2022-11-15;Marvel;ДАТАПРО;Марвел;Никитин;Епихин
5377;5445;2022-11-15;DS Consulting;Гознак;Марвел;Филипчук;Курышев
5378;5446;2022-11-15;Jet Infosystems Central Asia;Юнител;;Кукарских;Тугаев
5379;5447;2022-11-15;NTC Sphere;ГринАтом;;Кононов;Тугаев
5380;5448;2022-11-16;pascalit;НПО Лавочкина;;Никитин;Епихин
5381;5449;2022-11-16;Rubitech;ПАО ВТБ;Мерлион;Никитин;Епихин
5382;5450;2022-11-16;Croc;ОКБ Люльки;;Никитин;Курышев
5383;5451;2022-11-16;Eleron;ЭЛЕРОН;;Черкашин;Тугаев
5384;5452;2022-11-16;ARM EnergoTreyd;Газпром;;Черкашин;Тугаев
5385;5453;2022-11-16;Softline;ГринАтом ЦИТАИР;;Филипчук;Курышев
5386;5454;2022-11-16;ittechnogroup.;КРЫМТЕПЛОКОММУНЭНЕРГО;;Турков;Епихин
5387;5455;2022-11-16;Aquarius;Аквариус;;Турков;Епихин
5388;5456;2022-11-16;Wizard;Аэропорт Шереметьево;;Турков;Епихин
5389;5457;2022-11-17;Datark;ОАО «МРСК Урала», ИНН 6671163413;;Никитин;Курышев
5390;5458;2022-11-17;;Turonbank;;Кукарских;Курышев
5391;5459;2022-11-17;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5392;5460;2022-11-17;Айсо-Энерго;Газпромнефть-Снабжение;Марвел;Филипчук;Петров
5393;5461;2022-11-18;Open technology;"Департамент цифрового развития Владимирской области
600960, Россия, обл Владимирская, г Владимир, пр-кт Октябрьский, дом 21";;Никитин;Курышев
5394;5462;2022-11-18;DClogic;Балтийский завод;Марвел;Турков;Епихин
5395;5463;2022-11-18;ASK computers;DNS;;Филипчук;Епихин
5396;5464;2022-11-18;Open technology;НПО Машиностроения;;Никитин;Курышев
5397;5465;2022-11-18;antex;Росатом;;Филипчук;Епихин
5398;5466;2022-11-18;Marvel;АО НИИДАР;Марвел;Филипчук;Епихин
5399;5467;2022-11-18;Marvel;Яндекс;Марвел;Филипчук;Епихин
5400;5468;2022-11-18;RIT;Рит;;Попова;Тугаев
5401;5469;2022-11-18;Marvel;АО НИИДАР;Марвел;Филипчук;Епихин
5402;5470;2022-11-21;TecForce;Газпромнефть / (7 филиалов);;Турков;Петров
5403;5471;2022-11-21;Regard Lipetsk;ПАО Акрон;Марвел;Филипчук;Епихин
5404;5472;2022-11-21;Tochka konsolidatsii;Точка консолидации;;Никитин;Епихин
5405;5473;2022-11-21;ittechnogroup;Московский издательско-полиграфический колледж имени Ивана Федорова;;Турков;Петров
5406;5474;2022-11-21;Legion;ЛЕГИОН;;Никитин;Епихин
5407;5475;2022-11-21;IBS Platformix;ОДК Стар;;Никитин;Епихин
5408;5476;2022-11-21;NTC Sphere;ГринАтом;Марвел;Турков;Епихин
5409;5477;2022-11-21;FB-Ural;АЭМ-технологии» «Атоммаш»;;Черкашин;Тугаев
5410;5478;2022-11-21;ittechnogroup.;НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ СКОРОЙ ПОМОЩИ ИМ. Н.В. СКЛИФОСОВСКОГО ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ;;Турков;Епихин
5411;5479;2022-11-22;AMT;МТС;;Дианова;Тугаев
5412;5480;2022-11-22;elcomplus;"Иркутское ЛПУМГ ООО ""Газпром трансгаз Томск""";Марвел;Турков;Петров
5413;5481;2022-11-22;Rubitech;ИНИОН РАН;Мерлион;Никитин;Петров
5414;5482;2022-11-22;smartengin;Многоэтажный дом, Москва, ул Вернадского вл 88;Марвел;Турков;Петров
5415;5483;2022-11-22;IT;Усольский Калийный Комбинат;;Турков;Петров
5416;5484;2022-11-22;habekop;ИТЦ Камчатского края (МинЦифра);Марвел;Филипчук;Епихин
5417;5485;2022-11-23;Sonet Inv;Абтроникс;;Дианова;Тугаев
5418;5486;2022-11-23;AT-Consulting;МИАЦ г. Севастополь;;Турков;Курышев
5419;5487;2022-11-23;Merlion;Коттедж Серебряный Бор;Мерлион;Турков;Петров
5420;5488;2022-11-23;Marvel;ООО Цифровые Системы Связи (ЦСС);Марвел;Филипчук;Епихин
5421;5489;2022-11-24;;;;Марьин;Курышев
5422;5490;2022-11-24;Marvel;Яндекс;Марвел;Филипчук;Петров
5423;5491;2022-11-24;KronaKC;Калининский завод;;Попова;Тугаев
5424;5492;2022-11-24;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5425;5493;2022-11-24;RIT;Рит;;Попова;Тугаев
5426;5494;2022-11-24;Marvel;Полюс Магадан;Марвел;Филипчук;Петров
5427;5495;2022-11-24;USSB;АО РОТЭК;;Никитин;Епихин
5428;5496;2022-11-24;Rubitech;МОЭК;;Никитин;Епихин
5429;5497;2022-11-24;PS Company;PS Company;;Никитин;Епихин
5430;5498;2022-11-24;DC Consult;Москва, МГУ им. Ломоносова.;OCS;Филипчук;Епихин
5431;5499;2022-11-24;DataPro;ДАТАПРО;;Никитин;Петров
5432;5500;2022-11-25;RIT;Рит;;Попова;Тугаев
5433;5501;2022-11-25;Softline;Объект ИТЦ Иркутской области;;Филипчук;Епихин
5434;5502;2022-11-25;stg-it;Русгидро;;Турков;Петров
5435;5503;2022-11-25;INLINE Technologies;НПП Исток;;Черкашин;Тугаев
5436;5504;2022-11-28;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5437;5505;2022-11-28;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5438;5506;2022-11-28;Talmer;MVNO;;Попова;Тугаев
5439;5507;2022-11-28;snabdim;"Муниципальное
казенное общеобразовательное учреждение Гыданская школа-интернат среднего
общего образования имени Натальи Ивановны Яптунай";Марвел;Турков;Епихин
5440;5508;2022-11-28;Infotaktika;Мэрия Москвы;;Турков;Епихин
5441;5509;2022-11-28;Infotaktika;ОИЯИ;Марвел;Филипчук;Епихин
5442;5510;2022-11-29;Tempesto;ОрВД;;Попова;Тугаев
5443;5511;2022-11-29;Softline;КИТСФЗ;;Попова;Тугаев
5444;5512;2022-11-29;Torlion;Торлион;;Дьяков;Тугаев
5445;5513;2022-11-29;Marvel;Элиас Групп (франшиза 3data);Марвел;Турков;Епихин
5446;5514;2022-11-29;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5447;5515;2022-11-29;Teleport;ОГАУЗ СОМИАЦ;;Черкашин;Тугаев
5448;5516;2022-11-29;Tegrus;ДИТ Москвы;Мерлион;Никитин;Петров
5449;5517;2022-11-29;Softline;"ОА ""КЗСК """;;Филипчук;Епихин
5450;5518;2022-11-29;Electroagregat;Электроагрегат;;Черкашин;Тугаев
5451;5519;2022-11-30;Softline;УГМК. Ледовая Арена ЦОД;;Филипчук;Некрасов
5452;5520;2022-11-30;Techburosystem;"ООО СЗ ""Стадион Спартак""";;Дьяков;Тугаев
5453;5521;2022-11-30;NPF Start;"НПФ ""Старт""";;Дианова;Тугаев
5454;5522;2022-11-30;Talmer;Металлинвест;;Попова;Тугаев
5455;5523;2022-12-01;Anten-1;банк УРАЛСИБ;;Никитин;Епихин
5456;5524;2022-12-01;IXcellerate;IXcellerate;;Никитин;Епихин
5457;5525;2022-12-01;Informzashchita;Апатит;Марвел;Турков;Петров
5458;5526;2022-12-01;Lanit Nord;Ланит НОРД;;Попова;Тугаев
5459;5527;2022-12-01;refcool;Рефкул;;Турков;Епихин
5460;5528;2022-12-02;Freecom;"ГБУ Республики Бурятия ""Информационно-технологический центр"". ИНН 0300007110";OCS;Кононов;Тугаев
5461;5529;2022-12-02;MTU-S;Ростелеком;Марвел;Кононов;Тугаев
5462;5530;2022-12-02;3logic;3logic;;Черкашин;Тугаев
5463;5531;2022-12-02;vertex;ПАО ТУПОЛЕВ;;Филипчук;Петров
5464;5532;2022-12-02;Talmer;МФИ Софт;;Попова;Тугаев
5465;5533;2022-12-02;Eleron;ЭЛЕРОН;;Черкашин;Тугаев
5466;5534;2022-12-02;KM Ing;МФЦ;;Попова;Тугаев
5467;5535;2022-12-02;Merlion;ИнЛайн;Мерлион;Кононов;Тугаев
5468;5536;2022-12-02;Marvel;РТК ЦТ;Марвел;Турков;Епихин
5469;5537;2022-12-02;Sinto;ФКУ центр по обеспечению деятельности Казначейства России;;Никитин;Епихин
5470;5538;2022-12-02;GreenMDC;ГЛАВНИВЦ;;Никитин;Петров
5471;5539;2022-12-02;Technoit;Норникель;Марвел;Турков;Епихин
5472;5540;2022-12-02;Wizard;Банк Русский Стандарт;Марвел;Филипчук;Епихин
5473;5541;2022-12-02;Upiter;Заслон;Марвел;Турков;Епихин
5474;5542;2022-12-02;It-Lanit;ЦИК;;Филипчук;Епихин
5475;5543;2022-12-05;Electroindustry;Тулаточмаш;;Попова;Тугаев
5476;5544;2022-12-05;Sonet Inv;Сонет Инвест;;Дианова;Тугаев
5477;5545;2022-12-05;RTK Service;"ЦОД ФГУП ДНР ""Астелит""";;Турков;Петров
5478;5546;2022-12-05;Icon-T;АО «ОТЭКО»;;Филипчук;Епихин
5479;5547;2022-12-05;Marvel;КРОК;Марвел;Никитин;Епихин
5480;5548;2022-12-05;LVL Ing;Ozon;;Попова;Тугаев
5481;5549;2022-12-05;Yandex;Яндекс;;Марьин;Епихин
5482;5550;2022-12-05;Tembr;ООО Тембр;;Черкашин;Тугаев
5483;5551;2022-12-05;anlan;ООО Каталитические системы;Марвел;Филипчук;Епихин
5484;5552;2022-12-05;Green MDC;ГЛАВНИВЦ;;Никитин;Петров
5485;5553;2022-12-05;TecForce;Мессояханефтегаз;Марвел;Турков;Епихин
5486;5554;2022-12-06;NTC Sphere;ТрансНефть;;Дьяков;Тугаев
5487;5555;2022-12-06;Talmer;МФИ Софт;;Попова;Тугаев
5488;5556;2022-12-06;MTU-S;ММТС9;Марвел;Кононов;Тугаев
5489;5557;2022-12-06;Intact;Интер РАО ЕЭС;Марвел;Турков;Епихин
5490;5558;2022-12-06;TecForce;Газпромнефть Оренбург;Марвел;Турков;Епихин
5491;5559;2022-12-06;Sibintek;Роснефть;;Турков;Епихин
5492;5560;2022-12-07;Elcorservice;ФСБ;;Кононов;Тугаев
5493;5561;2022-12-07;ITER;Руссдрагмет;Марвел;Филипчук;Епихин
5494;5562;2022-12-07;gazprom-neft;ООО «ГАЗПРОМНЕФТЬ-СНАБЖЕНИЕ»;;Филипчук;Епихин
5495;5563;2022-12-07;DEPO;;;Дианова;Тугаев
5496;5564;2022-12-07;Activ;Тулаточмаш;;Попова;Тугаев
5497;5565;2022-12-07;Electroindustry;Тулаточмаш;;Попова;Тугаев
5498;5566;2022-12-07;Talmer;Основа Лаб;;Попова;Тугаев
5499;5567;2022-12-07;LightNet;Т Плюс;Марвел;Турков;Епихин
5500;5568;2022-12-07;Marvel;СПАО «Ингосстрах»;Марвел;Филипчук;Епихин
5501;5569;2022-12-07;Ingecom;"АО ""Башнефтегеофизика""";;Никитин;Петров
5502;5570;2022-12-08;LiderProm;ФНС;;Дьяков;Тугаев
5503;5571;2022-12-08;GK Integ;ИнЛайн;;Дианова;Тугаев
5504;5572;2022-12-08;Tegrus;Облачные Технологии;;Никитин;Курышев
5505;5573;2022-12-08;Riline;ХИТ Моторз;Марвел;Турков;Епихин
5506;5574;2022-12-08;CNS;Хэдхантер;Марвел;Турков;Епихин
5507;5575;2022-12-08;Marvel;Интерсвязь;Марвел;Турков;Курышев
5508;5576;2022-12-08;Sonet Inv;;;Дианова;Тугаев
5509;5577;2022-12-08;Merlion;Никс-Н;Мерлион;Кононов;Тугаев
